"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.578609260E0,-8.111668825E-1,1.069591713E1,1.162911773E0
4.595275926E0,-5.335994363E-1,1.113858986E1,1.691725612E0
4.611942592E0,-1.596012712E0,1.144965649E1,2.706282377E0
4.628609258E0,-2.378465652E0,1.145683479E1,2.342573404E0
4.645275924E0,-2.328216314E0,1.286142159E1,1.639083505E0
4.661942590E0,-2.210968018E0,1.356730461E1,2.368894339E0
4.678609256E0,-1.785045743E0,1.333280754E1,3.376272678E0
4.695275922E0,-2.967100143E-1,1.138744259E1,2.591426849E0
4.711942588E0,-2.967100143E-1,1.138744259E1,2.591426849E0
4.728609254E0,3.565305769E-1,1.137787151E1,-8.973084688E-1
4.745275920E0,2.632105052E-1,1.336152172E1,-1.552941918E0
4.761942586E0,1.308874011E0,1.643390656E1,-1.579262912E-1
4.778609252E0,1.308874011E0,1.643390656E1,-1.579262912E-1
4.795275918E0,2.883351326E0,1.665165329E1,-2.919243574E-1
4.811942584E0,-1.435693540E-2,1.352423382E1,1.055234790E0
4.828609250E0,-2.390429735E0,1.105244732E1,3.065205812E0
4.845275916E0,-1.366301775E0,8.793622971E0,1.220339537E-1
4.861942582E0,-5.742774159E-2,7.721638680E0,-1.653440475E0
4.878609248E0,1.591227055E0,5.692524910E0,-3.019742250E0
4.895275914E0,9.475577474E-1,4.292723656E0,-3.534198999E0
4.911942580E0,-6.723831892E-1,4.453042984E0,-1.100698411E-1
4.928609246E0,-1.129412293E0,5.142175674E0,1.268195987E0
4.945275912E0,-2.055434704E0,5.510670662E0,2.957528830E0
4.961942578E0,-1.280160069E0,3.847658873E0,2.179861546E0
4.978609244E0,1.576870084E0,3.708875179E0,9.092726111E-1
4.995275910E0,2.502892494E0,3.522234917E0,2.608176768E-1
5.011942576E0,3.649054527E0,2.560320139E0,9.738788009E-1
5.028609242E0,3.649054527E0,2.560320139E0,9.738788009E-1
5.045275908E0,-2.632104978E-2,3.433700562E0,3.744767427E0
5.061942574E0,-3.541377485E-1,3.797409534E0,4.302295208E0
5.078609240E0,-1.890329838E0,5.620740414E0,5.302495003E0
5.095275906E0,-4.850251675E0,9.824930191E0,6.522834301E0
5.111942572E0,-8.417949677E0,1.851087570E1,1.116730309E1
5.128609238E0,-1.071984577E1,2.472264290E1,1.094716358E1
5.145275904E0,-1.966900253E1,2.125304985E1,1.122233772E1
5.161942570E0,-6.908079147E0,6.987041950E0,6.850651264E0
5.178609236E0,-2.816352367E0,4.012763500E0,6.860222340E0
5.195275902E0,-8.039883971E-1,2.196611166E0,4.019941807E0
5.211942568E0,3.326023519E-1,6.108876228E0,2.816352367E0
5.228609234E0,-9.020941257E-1,1.536909962E1,3.038884699E-1
5.245275900E0,0.000000000E0,1.742453384E1,-3.026920557E0
5.261942566E0,3.278167009E0,1.536670685E1,-6.415157318E0
5.278609232E0,3.122633457E0,1.004985523E1,-2.964707375E0
5.295275898E0,3.122633457E0,1.004985523E1,-2.964707375E0
5.311942564E0,3.780659735E-1,6.924828529E0,-8.781659007E-1
5.328609230E0,-6.460621357E-1,6.975078106E0,-1.339980721E0
5.345275896E0,-1.158126116E0,7.475177765E0,-2.218146563E0
5.361942562E0,-3.373879790E-1,9.351150513E0,-2.581855536E0
5.378609228E0,3.684946895E-1,1.053799057E1,-2.194218397E0
