"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.707421211E0,-1.161236858E1,3.397808075E-1,-3.596412420E0
3.724087877E0,-1.082273674E1,1.148554921E0,-5.139782906E0
3.740754543E0,-9.272188187E0,-2.608176768E-1,-4.077369690E0
3.757421209E0,-1.037767220E1,4.331009090E-1,2.160718918E0
3.774087875E0,-1.233260822E1,2.854637384E0,6.754938126E0
3.790754541E0,-1.292602825E1,-2.758924484E0,7.566105366E0
3.807421207E0,-1.461057472E1,-3.270988464E0,4.584648132E0
3.824087873E0,-1.364626789E1,3.371487141E0,-2.177468538E-1
3.840754539E0,-1.384965706E1,3.814159393E0,-2.526820660E0
3.857421205E0,-1.563948917E1,3.713660717E0,-1.265803218E0
3.874087871E0,-1.462971783E1,8.767302513E0,-2.665604353E0
3.890754537E0,-8.618947029E0,4.819144726E0,-4.003192425E0
3.907421203E0,-3.349951744E0,4.424329281E0,3.043670416E0
3.924087869E0,-3.232703447E0,4.254438877E0,5.297709465E0
3.940754535E0,-5.039284706E0,2.794816732E0,3.625126362E0
3.957421201E0,-5.039284706E0,2.794816732E0,3.625126362E0
3.974087867E0,-7.350750923E0,-1.627119422E0,2.392822690E-2
3.990754533E0,-8.401200294E0,-1.112662554E0,-6.963114142E-1
4.007421199E0,-8.401200294E0,-1.112662554E0,-6.963114142E-1
4.024087865E0,-1.023888779E1,-7.188039303E0,-1.036092162E0
4.040754531E0,-1.016949654E1,-4.118047714E0,2.031506538E0
4.057421197E0,-8.525627136E0,3.637090445E0,-8.334200859E0
4.074087863E0,-6.226124287E0,1.285424328E1,-1.241874933E0
4.090754529E0,-6.226124287E0,1.285424328E1,-1.241874933E0
4.107421195E0,-7.781459332E0,9.267401695E0,1.012642574E1
4.124087861E0,-8.571090698E0,9.475577474E-1,1.172483087E0
4.140754527E0,-1.028674412E1,7.704889178E-1,2.895315409E0
4.157421193E0,-1.149033451E1,4.520041943E0,3.062813044E0
4.174087859E0,-1.189232826E1,3.821337700E0,3.670589924E0
4.190754525E0,-1.165783215E1,4.204189301E0,-6.580262184E-1
4.207421191E0,-7.475177765E0,7.520641804E0,2.208575249E0
4.224087857E0,-5.118247509E0,6.561119556E0,4.323830605E0
4.240754523E0,-4.893322468E0,5.809773445E0,2.809173822E0
4.257421189E0,-5.103890896E0,4.419543266E0,4.666004181E-1
4.274087855E0,-4.027120590E0,4.352544308E0,1.368694544E0
4.290754521E0,-3.814159393E0,4.768895626E0,3.048455954E0
4.290754521E0,-3.814159393E0,4.768895626E0,3.048455954E0
4.324087853E0,-6.766902447E0,4.182653904E0,-2.280359983E0
4.340754519E0,-6.766902447E0,4.182653904E0,-2.280359983E0
4.357421185E0,-8.877371788E0,6.034698486E0,3.835694790E0
4.374087851E0,-1.019342422E1,6.848258495E0,4.888536453E0
4.390754517E0,-1.019342422E1,6.848258495E0,4.888536453E0
4.407421183E0,-7.861319542E0,8.219346046E0,2.518744946E0
4.424087849E0,-6.352046967E0,8.541479111E0,1.995015889E-1
4.440754515E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.457421181E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.474087847E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.490754513E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.507421179E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.524087845E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.540754511E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.557421177E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.574087843E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.590754509E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.607421175E0,-5.257031441E0,8.159524918E0,-1.034596682E0
4.624087841E0,-5.280062199E0,4.708177567E0,-3.669991791E-1
4.640754507E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.657421173E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.674087839E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.690754505E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.707421171E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.724087837E0,-5.361418247E0,2.599502802E0,-2.251646042E0
4.740754503E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.757421169E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.774087835E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.790754501E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.807421167E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.824087833E0,-8.572586060E0,7.897212029E0,1.977368832E0
4.840754499E0,-3.841377735E0,1.401296735E0,-1.431805253E0
4.857421165E0,-3.841377735E0,1.401296735E0,-1.431805253E0
4.874087831E0,-3.841377735E0,1.401296735E0,-1.431805253E0
4.890754497E0,-3.841377735E0,1.401296735E0,-1.431805253E0
4.907421163E0,-6.962216377E0,-1.196411327E-1,-2.976073027E-1
4.924087829E0,-6.962216377E0,-1.196411327E-1,-2.976073027E-1
4.940754495E0,-2.568994284E0,1.586441398E0,-2.747857809E0
4.957421161E0,-2.568994284E0,1.586441398E0,-2.747857809E0
4.974087827E0,-2.568994284E0,1.586441398E0,-2.747857809E0
4.990754493E0,-2.568994284E0,1.586441398E0,-2.747857809E0
5.007421159E0,-2.568994284E0,1.586441398E0,-2.747857809E0
5.024087825E0,-6.573981285E0,1.555723572E1,-4.115654826E-1
5.040754491E0,-6.380162239E0,1.732254028E1,-2.587538481E0
5.057421157E0,-1.123430252E1,1.700190163E1,4.058227062E0
5.074087823E0,-1.293709469E1,1.064417267E1,2.833999395E0
5.090754489E0,-1.293709469E1,1.064417267E1,2.833999395E0
5.107421155E0,-1.293709469E1,1.064417267E1,2.833999395E0
5.124087821E0,-1.293709469E1,1.064417267E1,2.833999395E0
5.140754487E0,-2.167000055E0,8.732905388E0,-1.168594718E0
5.157421153E0,-3.216850996E0,8.714659691E0,1.825723648E0
