"Time (s)","Pressure (hPa)"
3.705106495E1,1.000351257E3
3.709104032E1,1.000345886E3
3.713103902E1,1.000356140E3
3.717103928E1,1.000416687E3
3.721107089E1,1.000508972E3
3.725104172E1,1.000505798E3
3.729103902E1,1.000481140E3
3.733103912E1,1.000466003E3
3.737103907E1,1.000554626E3
3.741102672E1,1.000521423E3
3.745106547E1,1.000490173E3
3.749103907E1,1.000458191E3
3.753103896E1,1.000430359E3
3.757103902E1,1.000422302E3
3.761103959E1,1.000478943E3
3.765104938E1,1.000487244E3
3.769104803E1,1.000463074E3
3.773107037E1,1.000471130E3
3.777103902E1,1.000484802E3
3.781103881E1,1.000519470E3
3.785125105E1,1.000562927E3
3.789104678E1,1.000547546E3
3.793103902E1,1.000540466E3
3.797103907E1,1.000638855E3
3.801103876E1,1.000564880E3
3.805103907E1,1.000527771E3
3.809104053E1,1.000512878E3
3.813104120E1,1.000483093E3
3.817103907E1,1.000451843E3
3.821103881E1,1.000459167E3
3.825104006E1,1.000461609E3
3.829131829E1,1.000460876E3
3.833104839E1,1.000479675E3
3.837104126E1,1.000536316E3
3.841103907E1,1.000511658E3
3.845103876E1,1.000604431E3
3.849103928E1,1.000571472E3
3.853104719E1,1.000527771E3
