time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:03.849293179,0.10767701826833333,4.322235186666666,8.582655985999999,-0.46555531025,-1.0328959523999999,-1.7157664300000002
0 days 00:00:03.869293179,0.45702912657499994,4.5373898740000005,7.3429744239999994,-0.6381246298250001,-0.551076382375,-1.6047417519999998
0 days 00:00:03.889293179,0.6939185858,4.718646049,6.379265308,-0.869031518725,-0.37804894895,-1.57053333525
0 days 00:00:03.909293179,0.6939185858,4.718646049,6.379265308,-0.931645155,-0.35056003930000007,-1.5654937030000002
0 days 00:00:03.929293179,0.6939185858,4.718646049,6.379265308,-0.931645155,-0.3505600393,-1.565493703
0 days 00:00:03.949293179,0.5643073556516667,4.476970990000001,6.84706219,-0.8366556763999999,-0.6034580618000001,-1.6067270635000002
0 days 00:00:03.969293179,-0.1507478263175,3.23270338725,9.0849497315,-0.7421243637999999,-0.353767067175,-1.5581632855
0 days 00:00:03.989293179,-0.501894541075,3.1549367305000002,8.5399839875,-0.84902569655,0.47028954330000006,-1.3784163892499999
0 days 00:00:04.009293179,-1.3411770761500001,3.6502509115,7.5469624995,-1.0701078276333333,1.0159444811666667,-1.1702642245000001
0 days 00:00:04.029293179,-1.84307166925,4.42552530775,7.47996366025,-1.100091070225,0.7399863079,-1.021824047275
0 days 00:00:04.049293179,-1.1258231003333334,4.439483404333334,7.871588706833333,-0.83115789295,0.17478368805,-0.8862120807
0 days 00:00:04.069293179,-0.451645284875,4.15752923525,8.5112700465,-0.48571385440000003,-0.329485194775,-0.847727596775
0 days 00:00:04.089293179,-0.522233545775,4.255036831250001,8.84925675425,-0.225332740675,-0.553367123025,-0.8833104520749999
0 days 00:00:04.109293179,-0.9774680733,4.377669096000001,9.256634712,-0.033775730680000005,-0.8094212710666667,-0.9057597318999999
0 days 00:00:04.129293179,-0.97866447265,4.0283169745,9.88295602825,0.04344775830075,-0.9098067432500001,-0.8633046448499999
0 days 00:00:04.149293179,-1.0189436575000002,3.790231029333333,9.964909871833333,-0.0752127296285,-0.6449968517000001,-0.8071050942000001
0 days 00:00:04.169293179,-1.2209377885000001,3.9146577715,9.9972126495,-0.283212177475,-0.38705918195,-0.74998925625
0 days 00:00:04.189293179,-1.25503551925,3.92781829825,10.2526466875,-0.33589927105,-0.3594175577,-0.6666062176
0 days 00:00:04.209293179,-1.2837493415,3.924229145,10.201798915,-0.14821107312333334,-0.6193405290333334,-0.5873974164333333
0 days 00:00:04.229293179,-1.25683012575,3.6640096305,10.5170533675,0.15004366076999998,-0.9647845476750001,-0.5198459476249999
0 days 00:00:04.249293179,-1.1314063268333332,3.4679975905,10.662816208333334,0.4275289922999999,-0.9754746854,-0.40698866549999996
0 days 00:00:04.269293179,-1.0289137365,3.4618161914999996,10.2335040605,0.55428342525,-0.747011289025,-0.2835939676
0 days 00:00:04.289293179,-1.15872436775,3.5072797534999998,9.7681005,0.488157317025,-0.557185024,-0.179594241075
0 days 00:00:04.309293179,-1.2658031585,3.6634114985000004,9.590433121,0.33885179460000003,-0.3649153435833334,-0.01430441625
0 days 00:00:04.329293179,-1.06600245875,3.8356947897499998,9.40020370475,0.24625487625,-0.186695551475,0.123241970325
0 days 00:00:04.349293179,-1.0360922216666666,3.862015764,9.010173320833333,0.1853211075,-0.06528617161,0.18585561220000002
0 days 00:00:04.369293179,-1.0803594589999999,3.739383519,8.78106093375,0.09140064381749999,0.052458010147500005,0.27000223474999996
0 days 00:00:04.389293179,-1.2257234160000001,3.60239452125,8.66321468325,-0.022831072095000002,0.1760054156175,0.35750862215
0 days 00:00:04.409293179,-1.412961781,3.5545380115,8.8390870095,-0.12459096621499999,0.28606288381666667,0.5155189633666667
0 days 00:00:04.429293179,-1.300499141,3.515654564,8.97368335725,-0.10987930560999999,0.36598435790000006,0.7107411772250001
0 days 00:00:04.449293179,-0.9471589823333333,3.5182468098333337,8.8713900245,-0.040393433529999995,0.37697991729999997,0.87399479745
0 days 00:00:04.469293179,-0.4953143001,3.5347972509999996,8.97129034975,-0.0034361146967499994,0.34170247612500004,0.994640588425
0 days 00:00:04.489293179,-0.129810624765,3.5054852364999998,9.04427146875,0.01427896349775,0.33131777495000003,1.0665698945000002
0 days 00:00:04.509293179,0.27278178742,3.5413775445,9.250652313,0.0018580468601000003,0.25979570051666667,1.1579450765
